ligand_id,source_file,casf_explicit_isomeric_smiles,casf_explicit_nonisomeric_smiles,casf_heavy_isomeric_smiles,casf_heavy_nonisomeric_smiles,chembl3d_group,chembl3d_mol_id,chembl3d_isomeric_smiles,conformer_count
6d5j_6d5j_conf0,6d5j_6d5j_conf0.mol2,[H]c1c(C([H])([H])[H])c(F)c(C([H])([H])[H])c([H])c1C([H])([H])n1c(N2C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C2([H])[H])nc2c([H])c([H])c(Cl)c([H])c21,[H]c1c(C([H])([H])[H])c(F)c(C([H])([H])[H])c([H])c1C([H])([H])n1c(N2C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C2([H])[H])nc2c([H])c([H])c(Cl)c([H])c21,Cc1cc(Cn2c(N3CC[NH2+]CC3)nc3ccc(Cl)cc32)cc(C)c1F,Cc1cc(Cn2c(N3CC[NH2+]CC3)nc3ccc(Cl)cc32)cc(C)c1F,049,CHEMBL4218552_0,Cc1cc(Cn2c(N3CC[NH2+]CC3)nc3ccc(Cl)cc32)cc(C)c1F,13
6dar_6dar_conf0,6dar_6dar_conf0.mol2,[H]c1c([H])c(OC([H])([H])[H])c([H])c(C(=O)N(C([H])([H])c2c([H])c([H])c([H])c(-c3nc4n(c3[H])C([H])([H])C([H])([H])C4([H])[H])c2[H])C([H])([H])C2([H])C([H])([H])C2([H])[H])c1[H],[H]c1c([H])c(OC([H])([H])[H])c([H])c(C(=O)N(C([H])([H])c2c([H])c([H])c([H])c(-c3nc4n(c3[H])C([H])([H])C([H])([H])C4([H])[H])c2[H])C([H])([H])C2([H])C([H])([H])C2([H])[H])c1[H],COc1cccc(C(=O)N(Cc2cccc(-c3cn4c(n3)CCC4)c2)CC2CC2)c1,COc1cccc(C(=O)N(Cc2cccc(-c3cn4c(n3)CCC4)c2)CC2CC2)c1,057,CHEMBL4294825_1,COc1cccc(C(=O)N(Cc2cccc(-c3cn4c(n3)CCC4)c2)CC2CC2)c1,142
6dd0_6dd0_conf0,6dd0_6dd0_conf0.mol2,[H]c1c(F)c([H])c2oc(=O)c([H])c(C([H])([H])P(=O)([O-])[O-])c2c1F,[H]c1c(F)c([H])c2oc(=O)c([H])c(C([H])([H])P(=O)([O-])[O-])c2c1F,O=c1cc(CP(=O)([O-])[O-])c2c(F)cc(F)cc2o1,O=c1cc(CP(=O)([O-])[O-])c2c(F)cc(F)cc2o1,023,CHEMBL4533674_0,O=c1cc(CP(=O)([O-])[O-])c2c(F)cc(F)cc2o1,1
6dl2_6dl2_conf0,6dl2_6dl2_conf0.mol2,[H]c1c([H])c([H])c(C([H])([H])c2c(C([H])([H])[H])sc3c2C([H])([H])OC([H])([H])c2nnc(C([H])([H])[H])n2-3)c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])c2c(C([H])([H])[H])sc3c2C([H])([H])OC([H])([H])c2nnc(C([H])([H])[H])n2-3)c([H])c1[H],Cc1sc2c(c1Cc1ccccc1)COCc1nnc(C)n1-2,Cc1sc2c(c1Cc1ccccc1)COCc1nnc(C)n1-2,039,CHEMBL4562288_0,Cc1sc2c(c1Cc1ccccc1)COCc1nnc(C)n1-2,13
6dq4_6dq4_conf0,6dq4_6dq4_conf0.mol2,[H]c1nc(-c2nc(N([H])C([H])([H])C([H])([H])C(=O)[O-])c([H])c(N3C([H])([H])C([H])([H])c4c([H])c([H])c([H])c([H])c4C([H])([H])C3([H])[H])n2)c([H])c([H])c1[H],[H]c1nc(-c2nc(N([H])C([H])([H])C([H])([H])C(=O)[O-])c([H])c(N3C([H])([H])C([H])([H])c4c([H])c([H])c([H])c([H])c4C([H])([H])C3([H])[H])n2)c([H])c([H])c1[H],O=C([O-])CCNc1cc(N2CCc3ccccc3CC2)nc(-c2ccccn2)n1,O=C([O-])CCNc1cc(N2CCc3ccccc3CC2)nc(-c2ccccn2)n1,051,CHEMBL3188597_0,O=C([O-])CCNc1cc(N2CCc3ccccc3CC2)nc(-c2ccccn2)n1,59
6dyn_6dyn_conf0,6dyn_6dyn_conf0.mol2,[H]c1nc(C([H])([H])C([H])([H])[N+]([H])([H])[H])c([H])n1[H],[H]c1nc(C([H])([H])C([H])([H])[N+]([H])([H])[H])c([H])n1[H],[NH3+]CCc1c[nH]cn1,[NH3+]CCc1c[nH]cn1,018,CHEMBL90_0,[NH3+]CCc1c[nH]cn1,17
6dyr_6dyr_conf0,6dyr_6dyr_conf0.mol2,[H]c1nc(C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])[N+]([H])([H])[H])c([H])n1[H],[H]c1nc(C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])[N+]([H])([H])[H])c([H])n1[H],[NH3+]CCC(=O)NCCc1c[nH]cn1,[NH3+]CCC(=O)NCCc1c[nH]cn1,028,CHEMBL461024_0,[NH3+]CCC(=O)NCCc1c[nH]cn1,136
6dzx_6dzx_conf0,6dzx_6dzx_conf0.mol2,[H]C([H])([H])SC([H])([H])C([H])([H])[C@]([H])(C(=O)[O-])[N+]([H])([H])[H],[H]C([H])([H])SC([H])([H])C([H])([H])C([H])(C(=O)[O-])[N+]([H])([H])[H],CSCC[C@@H]([NH3+])C(=O)[O-],CSCCC([NH3+])C(=O)[O-],020,CHEMBL42336_0,CSCC[C@@H]([NH3+])C(=O)[O-],68
6e1z_6e1z_conf0,6e1z_6e1z_conf0.mol2,[H]c1nc([H])n(C([H])([H])c2oc(C(=O)[O-])c([H])c2[H])c1[H],[H]c1nc([H])n(C([H])([H])c2oc(C(=O)[O-])c([H])c2[H])c1[H],O=C([O-])c1ccc(Cn2ccnc2)o1,O=C([O-])c1ccc(Cn2ccnc2)o1,021,CHEMBL5198324_0,O=C([O-])c1ccc(Cn2ccnc2)o1,10
6ebe_6ebe_conf0,6ebe_6ebe_conf0.mol2,[H]Oc1c(N([H])C(=O)N([H])c2c([H])c([H])c(C(F)(F)F)c([H])c2[H])c([H])c(S(=O)(=O)N([H])[H])c([H])c1[N+](=O)[O-],[H]Oc1c(N([H])C(=O)N([H])c2c([H])c([H])c(C(F)(F)F)c([H])c2[H])c([H])c(S(=O)(=O)N([H])[H])c([H])c1[N+](=O)[O-],NS(=O)(=O)c1cc(NC(=O)Nc2ccc(C(F)(F)F)cc2)c(O)c([N+](=O)[O-])c1,NS(=O)(=O)c1cc(NC(=O)Nc2ccc(C(F)(F)F)cc2)c(O)c([N+](=O)[O-])c1,039,CHEMBL4290468_1,NS(=O)(=O)c1cc(NC(=O)Nc2ccc(C(F)(F)F)cc2)c(O)c([N+](=O)[O-])c1,59
6ecz_6ecz_conf0,6ecz_6ecz_conf0.mol2,[H]Oc1c(N([H])C(=O)N([H])c2c(F)c(F)c(F)c(F)c2F)c([H])c(S(=O)(=O)N([H])[H])c([H])c1[N+](=O)[O-],[H]Oc1c(N([H])C(=O)N([H])c2c(F)c(F)c(F)c(F)c2F)c([H])c(S(=O)(=O)N([H])[H])c([H])c1[N+](=O)[O-],NS(=O)(=O)c1cc(NC(=O)Nc2c(F)c(F)c(F)c(F)c2F)c(O)c([N+](=O)[O-])c1,NS(=O)(=O)c1cc(NC(=O)Nc2c(F)c(F)c(F)c(F)c2F)c(O)c([N+](=O)[O-])c1,036,CHEMBL4280245_1,NS(=O)(=O)c1cc(NC(=O)Nc2c(F)c(F)c(F)c(F)c2F)c(O)c([N+](=O)[O-])c1,43
6eed_6eed_conf0,6eed_6eed_conf0.mol2,[H]ON([H])C(=O)[C@@]([H])(c1c([H])c([H])c(-c2c([H])c(F)c(F)c(F)c2[H])c([H])c1[H])N([H])C(=O)C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],[H]ON([H])C(=O)C([H])(c1c([H])c([H])c(-c2c([H])c(F)c(F)c(F)c2[H])c([H])c1[H])N([H])C(=O)C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],O=C(CC1CCCCC1)N[C@@H](C(=O)NO)c1ccc(-c2cc(F)c(F)c(F)c2)cc1,O=C(CC1CCCCC1)NC(C(=O)NO)c1ccc(-c2cc(F)c(F)c(F)c2)cc1,053,CHEMBL4440050_0,O=C(CC1CCCCC1)N[C@@H](C(=O)NO)c1ccc(-c2cc(F)c(F)c(F)c2)cc1,171
6eeo_6eeo_conf0,6eeo_6eeo_conf0.mol2,[H]Oc1c(N([H])C(=O)N([H])c2c([H])c([H])c(F)c(C([H])([H])[H])c2[H])c([H])c(S(=O)(=O)N([H])[H])c([H])c1[N+](=O)[O-],[H]Oc1c(N([H])C(=O)N([H])c2c([H])c([H])c(F)c(C([H])([H])[H])c2[H])c([H])c(S(=O)(=O)N([H])[H])c([H])c1[N+](=O)[O-],Cc1cc(NC(=O)Nc2cc(S(N)(=O)=O)cc([N+](=O)[O-])c2O)ccc1F,Cc1cc(NC(=O)Nc2cc(S(N)(=O)=O)cc([N+](=O)[O-])c2O)ccc1F,039,CHEMBL4290883_1,Cc1cc(NC(=O)Nc2cc(S(N)(=O)=O)cc([N+](=O)[O-])c2O)ccc1F,82
6eif_6eif_conf0,6eif_6eif_conf0.mol2,[H]c1nc([H])c(-c2c([H])n([H])c3nc([H])c(-c4c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c4[H])c([H])c23)c([H])c1[H],[H]c1nc([H])c(-c2c([H])n([H])c3nc([H])c(-c4c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c4[H])c([H])c23)c([H])c1[H],NS(=O)(=O)c1ccc(-c2cnc3[nH]cc(-c4cccnc4)c3c2)cc1,NS(=O)(=O)c1ccc(-c2cnc3[nH]cc(-c4cccnc4)c3c2)cc1,039,CHEMBL4164814_0,NS(=O)(=O)c1ccc(-c2cnc3[nH]cc(-c4cccnc4)c3c2)cc1,17
6eiq_6eiq_conf0,6eiq_6eiq_conf0.mol2,[H]c1c([H])c([H])c(C(=O)c2sc(N([H])c3c([H])c([H])c(N4C([H])([H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])C4([H])[H])c([H])c3OC([H])([H])[H])nc2N([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C(=O)c2sc(N([H])c3c([H])c([H])c(N4C([H])([H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])C4([H])[H])c([H])c3OC([H])([H])[H])nc2N([H])[H])c([H])c1[H],COc1cc(N2CC[NH+](C)CC2)ccc1Nc1nc(N)c(C(=O)c2ccccc2)s1,COc1cc(N2CC[NH+](C)CC2)ccc1Nc1nc(N)c(C(=O)c2ccccc2)s1,056,CHEMBL4171089_0,COc1cc(N2CC[NH+](C)CC2)ccc1Nc1nc(N)c(C(=O)c2ccccc2)s1,99
6eis_6eis_conf0,6eis_6eis_conf0.mol2,[H]c1nn([H])c([H])c1-c1c([H])c([H])c2nc([H])c3c([H])c([H])c(=O)n(-c4c([H])c([H])c(F)c([H])c4C(F)(F)F)c3c2c1[H],[H]c1nn([H])c([H])c1-c1c([H])c([H])c2nc([H])c3c([H])c([H])c(=O)n(-c4c([H])c([H])c(F)c([H])c4C(F)(F)F)c3c2c1[H],O=c1ccc2cnc3ccc(-c4cn[nH]c4)cc3c2n1-c1ccc(F)cc1C(F)(F)F,O=c1ccc2cnc3ccc(-c4cn[nH]c4)cc3c2n1-c1ccc(F)cc1C(F)(F)F,043,CHEMBL1765714_0,O=c1ccc2cnc3ccc(-c4cn[nH]c4)cc3c2n1-c1ccc(F)cc1C(F)(F)F,6
6eiz_6eiz_conf0,6eiz_6eiz_conf0.mol2,[H]OC([H])([H])/C([H])=C(\C([H])([H])[H])C([H])([H])C([H])([H])/C([H])=C(\C([H])([H])[H])C([H])([H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H],[H]OC([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H],CC(C)=CCC/C(C)=C/CC/C(C)=C/CO,CC(C)=CCCC(C)=CCCC(C)=CCO,042,CHEMBL25308_0,CC(C)=CCC/C(C)=C/CC/C(C)=C/CO,198
6el5_6el5_conf0,6el5_6el5_conf0.mol2,[H]C#CC([H])([H])C([H])([H])C([H])([H])n1c(C([H])([H])c2c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c2Cl)nc2c(N([H])[H])nc(F)nc21,[H]C#CC([H])([H])C([H])([H])C([H])([H])n1c(C([H])([H])c2c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c2Cl)nc2c(N([H])[H])nc(F)nc21,C#CCCCn1c(Cc2cc(OC)c(OC)c(OC)c2Cl)nc2c(N)nc(F)nc21,C#CCCCn1c(Cc2cc(OC)c(OC)c(OC)c2Cl)nc2c(N)nc(F)nc21,051,CHEMBL112953_0,C#CCCCn1c(Cc2cc(OC)c(OC)c(OC)c2Cl)nc2c(N)nc(F)nc21,200
6elp_6elp_conf0,6elp_6elp_conf0.mol2,[H]Oc1c([H])c(O[H])c(C([H])([H])C([H])([H])c2nc([H])c([H])c([H])c2[H])c([H])c1-c1c([H])c([H])nn1-c1c([H])c([H])c([H])c([H])c1Cl,[H]Oc1c([H])c(O[H])c(C([H])([H])C([H])([H])c2nc([H])c([H])c([H])c2[H])c([H])c1-c1c([H])c([H])nn1-c1c([H])c([H])c([H])c([H])c1Cl,Oc1cc(O)c(-c2ccnn2-c2ccccc2Cl)cc1CCc1ccccn1,Oc1cc(O)c(-c2ccnn2-c2ccccc2Cl)cc1CCc1ccccn1,046,CHEMBL3982842_0,Oc1cc(O)c(-c2ccnn2-c2ccccc2Cl)cc1CCc1ccccn1,83
6ep4_6ep4_conf0,6ep4_6ep4_conf0.mol2,[H]C([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],[H]C([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,056,CHEMBL1134_0,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,200
6epa_6epa_conf0,6epa_6epa_conf0.mol2,[H]c1c([H])c([H])c(C([H])(c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C(=O)N([H])c2nc3c([H])c([H])c([H])c([H])c3s2)c([H])c1[H],[H]c1c([H])c([H])c(C([H])(c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C(=O)N([H])c2nc3c([H])c([H])c([H])c([H])c3s2)c([H])c1[H],O=C(CC(c1ccccc1)c1ccccc1)Nc1nc2ccccc2s1,O=C(CC(c1ccccc1)c1ccccc1)Nc1nc2ccccc2s1,044,CHEMBL3235533_0,O=C(CC(c1ccccc1)c1ccccc1)Nc1nc2ccccc2s1,49
6eq2_6eq2_conf0,6eq2_6eq2_conf0.mol2,[H]c1nc2nc(N([H])[H])n([H])c2c([H])c1[H],[H]c1nc2nc(N([H])[H])n([H])c2c([H])c1[H],Nc1nc2ncccc2[nH]1,Nc1nc2ncccc2[nH]1,016,CHEMBL4589188_0,Nc1nc2ncccc2[nH]1,1
6eq3_6eq3_conf0,6eq3_6eq3_conf0.mol2,[H]OC([H])([H])c1nc(-c2c([H])c([H])nc3c2c([H])c([H])n3[H])sc1[H],[H]OC([H])([H])c1nc(-c2c([H])c([H])nc3c2c([H])c([H])n3[H])sc1[H],OCc1csc(-c2ccnc3[nH]ccc23)n1,OCc1csc(-c2ccnc3[nH]ccc23)n1,025,CHEMBL4446950_0,OCc1csc(-c2ccnc3[nH]ccc23)n1,22
6eq5_6eq5_conf0,6eq5_6eq5_conf0.mol2,[H]c1c([H])c([H])c2c(nc(N([H])[H])n2[H])c1[H],[H]c1c([H])c([H])c2c(nc(N([H])[H])n2[H])c1[H],Nc1nc2ccccc2[nH]1,Nc1nc2ccccc2[nH]1,017,CHEMBL305513_0,Nc1nc2ccccc2[nH]1,1
6eq7_6eq7_conf0,6eq7_6eq7_conf0.mol2,[H]c1nc([H])c(F)c(-c2c([H])c([H])nc3c2nc(N([H])[H])n3[H])c1[H],[H]c1nc([H])c(F)c(-c2c([H])c([H])nc3c2nc(N([H])[H])n3[H])c1[H],Nc1nc2c(-c3ccncc3F)ccnc2[nH]1,Nc1nc2c(-c3ccncc3F)ccnc2[nH]1,025,CHEMBL4561244_0,Nc1nc2c(-c3ccncc3F)ccnc2[nH]1,2
6eqp_6eqp_conf0,6eqp_6eqp_conf0.mol2,[H]c1c([H])c([H])c2c(c1[H])Sc1c([H])c([H])c([H])c([H])c1N2C([H])([H])[C@@]([H])(C([H])([H])[H])[N+]([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],[H]c1c([H])c([H])c2c(c1[H])Sc1c([H])c([H])c([H])c([H])c1N2C([H])([H])C([H])(C([H])([H])[H])[N+]([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],CC[NH+](CC)[C@H](C)CN1c2ccccc2Sc2ccccc21,CC[NH+](CC)C(C)CN1c2ccccc2Sc2ccccc21,047,CHEMBL1206_0,CC[NH+](CC)[C@H](C)CN1c2ccccc2Sc2ccccc21,16
6ey8_6ey8_conf0,6ey8_6ey8_conf0.mol2,[H]Oc1c(C(=O)N(C([H])([H])[H])C([H])([H])c2c([H])c([H])c(Cl)c([H])c2[H])c([H])c2c(C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])nn([H])c2c1[H],[H]Oc1c(C(=O)N(C([H])([H])[H])C([H])([H])c2c([H])c([H])c(Cl)c([H])c2[H])c([H])c2c(C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])nn([H])c2c1[H],CN(Cc1ccc(Cl)cc1)C(=O)c1cc2c(Cc3ccccc3)n[nH]c2cc1O,CN(Cc1ccc(Cl)cc1)C(=O)c1cc2c(Cc3ccccc3)n[nH]c2cc1O,049,CHEMBL2042857_0,CN(Cc1ccc(Cl)cc1)C(=O)c1cc2c(Cc3ccccc3)n[nH]c2cc1O,143
6ey9_6ey9_conf0,6ey9_6ey9_conf0.mol2,[H]Oc1c(C(=O)N(C([H])([H])[H])C([H])([H])c2c([H])c([H])c(Cl)c([H])c2[H])c([H])c2c(C([H])([H])c3c([H])c([H])c([H])c(C([H])([H])[H])c3[H])nn([H])c2c1[H],[H]Oc1c(C(=O)N(C([H])([H])[H])C([H])([H])c2c([H])c([H])c(Cl)c([H])c2[H])c([H])c2c(C([H])([H])c3c([H])c([H])c([H])c(C([H])([H])[H])c3[H])nn([H])c2c1[H],Cc1cccc(Cc2n[nH]c3cc(O)c(C(=O)N(C)Cc4ccc(Cl)cc4)cc23)c1,Cc1cccc(Cc2n[nH]c3cc(O)c(C(=O)N(C)Cc4ccc(Cl)cc4)cc23)c1,052,CHEMBL3969362_0,Cc1cccc(Cc2n[nH]c3cc(O)c(C(=O)N(C)Cc4ccc(Cl)cc4)cc23)c1,58
6eya_6eya_conf0,6eya_6eya_conf0.mol2,[H]Oc1c(C(=O)N(c2c([H])c([H])c3c(c2[H])OC([H])([H])O3)C([H])([H])[H])c([H])c2c(C([H])([H])c3c([H])c([H])c([H])c(C([H])([H])[H])c3[H])nn([H])c2c1[H],[H]Oc1c(C(=O)N(c2c([H])c([H])c3c(c2[H])OC([H])([H])O3)C([H])([H])[H])c([H])c2c(C([H])([H])c3c([H])c([H])c([H])c(C([H])([H])[H])c3[H])nn([H])c2c1[H],Cc1cccc(Cc2n[nH]c3cc(O)c(C(=O)N(C)c4ccc5c(c4)OCO5)cc23)c1,Cc1cccc(Cc2n[nH]c3cc(O)c(C(=O)N(C)c4ccc5c(c4)OCO5)cc23)c1,052,CHEMBL3966607_0,Cc1cccc(Cc2n[nH]c3cc(O)c(C(=O)N(C)c4ccc5c(c4)OCO5)cc23)c1,130
6f20_6f20_conf0,6f20_6f20_conf0.mol2,[H]c1nc2c(c([H])c([H])n2[H])c(C(=O)OC([H])([H])C([H])([H])[H])c1[H],[H]c1nc2c(c([H])c([H])n2[H])c(C(=O)OC([H])([H])C([H])([H])[H])c1[H],CCOC(=O)c1ccnc2[nH]ccc12,CCOC(=O)c1ccnc2[nH]ccc12,024,CHEMBL4087054_0,CCOC(=O)c1ccnc2[nH]ccc12,5
6f3b_6f3b_conf0,6f3b_6f3b_conf0.mol2,[H]Oc1c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c1N([H])C(=O)N([H])C([H])([H])c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H],[H]Oc1c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c1N([H])C(=O)N([H])C([H])([H])c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H],Cc1ccc(CNC(=O)Nc2cc(S(N)(=O)=O)ccc2O)cc1,Cc1ccc(CNC(=O)Nc2cc(S(N)(=O)=O)ccc2O)cc1,040,CHEMBL4294703_1,Cc1ccc(CNC(=O)Nc2cc(S(N)(=O)=O)ccc2O)cc1,116
6faf_6faf_conf0,6faf_6faf_conf0.mol2,[H]Oc1c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c1N([H])C(=O)N([H])c1c([H])c(C([H])([H])[H])c([H])c([H])c1C([H])([H])[H],[H]Oc1c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c1N([H])C(=O)N([H])c1c([H])c(C([H])([H])[H])c([H])c([H])c1C([H])([H])[H],Cc1ccc(C)c(NC(=O)Nc2cc(S(N)(=O)=O)ccc2O)c1,Cc1ccc(C)c(NC(=O)Nc2cc(S(N)(=O)=O)ccc2O)c1,040,CHEMBL4286620_1,Cc1ccc(C)c(NC(=O)Nc2cc(S(N)(=O)=O)ccc2O)c1,42
6fag_6fag_conf0,6fag_6fag_conf0.mol2,[H]Oc1c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c1N([H])C(=O)N([H])c1c([H])c([H])c([H])c([H])c1OC([H])([H])[H],[H]Oc1c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c1N([H])C(=O)N([H])c1c([H])c([H])c([H])c([H])c1OC([H])([H])[H],COc1ccccc1NC(=O)Nc1cc(S(N)(=O)=O)ccc1O,COc1ccccc1NC(=O)Nc1cc(S(N)(=O)=O)ccc1O,038,CHEMBL4282828_1,COc1ccccc1NC(=O)Nc1cc(S(N)(=O)=O)ccc1O,92
6fba_6fba_conf0,6fba_6fba_conf0.mol2,[H]Oc1c(O[H])c([H])c2c([H])c([H])c([H])c([H])c2c1[H],[H]Oc1c(O[H])c([H])c2c([H])c([H])c([H])c([H])c2c1[H],Oc1cc2ccccc2cc1O,Oc1cc2ccccc2cc1O,020,CHEMBL205007_0,Oc1cc2ccccc2cc1O,3
6fe0_6fe0_conf0,6fe0_6fe0_conf0.mol2,[H]OC([H])([H])C([H])([H])Sc1c(F)c(F)c(S(=O)(=O)N([H])[H])c(N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c1F,[H]OC([H])([H])C([H])([H])Sc1c(F)c(F)c(S(=O)(=O)N([H])[H])c(N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c1F,NS(=O)(=O)c1c(F)c(F)c(SCCO)c(F)c1NC1CCCCCCC1,NS(=O)(=O)c1c(F)c(F)c(SCCO)c(F)c1NC1CCCCCCC1,049,CHEMBL3359179_0,NS(=O)(=O)c1c(F)c(F)c(SCCO)c(F)c1NC1CCCCCCC1,143
6fe1_6fe1_conf0,6fe1_6fe1_conf0.mol2,[H]OC([H])([H])C([H])([H])S(=O)(=O)c1c(F)c(F)c(S(=O)(=O)N([H])[H])c(F)c1N([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],[H]OC([H])([H])C([H])([H])S(=O)(=O)c1c(F)c(F)c(S(=O)(=O)N([H])[H])c(F)c1N([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],NS(=O)(=O)c1c(F)c(F)c(S(=O)(=O)CCO)c(NC2CCCCCCC2)c1F,NS(=O)(=O)c1c(F)c(F)c(S(=O)(=O)CCO)c(NC2CCCCCCC2)c1F,051,CHEMBL3359181_0,NS(=O)(=O)c1c(F)c(F)c(S(=O)(=O)CCO)c(NC2CCCCCCC2)c1F,174
6fnf_6fnf_conf0,6fnf_6fnf_conf0.mol2,[H]c1nc([H])c(-c2nc(N([H])c3c([H])c(C(=O)N([H])c4c([H])c([H])c([H])c(C(F)(F)F)c4[H])c([H])c([H])c3C([H])([H])[H])c3c([H])nn(C([H])([H])[H])c3n2)c([H])c1[H],[H]c1nc([H])c(-c2nc(N([H])c3c([H])c(C(=O)N([H])c4c([H])c([H])c([H])c(C(F)(F)F)c4[H])c([H])c([H])c3C([H])([H])[H])c3c([H])nn(C([H])([H])[H])c3n2)c([H])c1[H],Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1nc(-c2cccnc2)nc2c1cnn2C,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1nc(-c2cccnc2)nc2c1cnn2C,057,CHEMBL3752910_0,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1nc(-c2cccnc2)nc2c1cnn2C,122
6fni_6fni_conf0,6fni_6fni_conf0.mol2,[H]c1nc([H])c(-c2nc(N([H])c3c([H])c(C(=O)N([H])c4c([H])c([H])c([H])c(C(F)(F)F)c4[H])c([H])c([H])c3C([H])([H])[H])c3c([H])nn(C([H])([H])[H])c3n2)c([H])c1[H],[H]c1nc([H])c(-c2nc(N([H])c3c([H])c(C(=O)N([H])c4c([H])c([H])c([H])c(C(F)(F)F)c4[H])c([H])c([H])c3C([H])([H])[H])c3c([H])nn(C([H])([H])[H])c3n2)c([H])c1[H],Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1nc(-c2cccnc2)nc2c1cnn2C,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1nc(-c2cccnc2)nc2c1cnn2C,057,CHEMBL3752910_0,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1nc(-c2cccnc2)nc2c1cnn2C,122
